raw_email,label
"From: billing@renewal-center.example
Subject: Zoom: missed meeting recording

Dear user, your order has been processed and a payment of 875.00 is pending. If you did not authorise this charge, cancel immediately and request a refund through the resolution centre link.

Click here: https://voicemail-notify.example/listen

Act fast to avoid disappointment!",1
"From: sarah.chen@acme.example
Subject: Charity bake sale

Thanks for the message. your new access card is ready for collection at reception. Bring a photo ID and your old card for deactivation.

Thanks, Sarah",0
"From: it.support@acme-helpdesk.example
Reply-To: collector@webmail.example
Subject: Wire transfer request

Dear user, our records indicate you are eligible for a tax refund of $612.40. To receive your payment, confirm your bank details and file number through the gateway within 7 days.

Click here: https://acme-verify.example/mailbox

Billing department",1
"From: service@paypa1-secure.example
Reply-To: collector@webmail.example
Subject: Package delivery blocked - address update needed

Dear user, all staff must complete the mandatory annual password reset by Friday. Use the link to enter your current credentials and choose a new password. Late compliance will lock your account.

Confirm here: https://account-confirm.example/update

Thank you for your cooperation.",1
"From: hrdepartment@acme-portal.example
Subject: Document shared with you

Dear user, your package is held at the delivery depot pending a customs fee of $3.50. Pay online within 48 hours or the parcel will be returned to the sender.

Click here: https://billing-verify.example/cancel

Do not reply to this email; verifications are processed online only.",1
"From: newsletter@techdigest.example
Subject: Q3 planning notes

Just a reminder that this is a courtesy reminder that the book you borrowed is due back on the 12th. You may renew online twice if no one has reserved it.

Best regards, Accounts",0
"From: newsletter@techdigest.example
Subject: Parent-teacher evening

Just a reminder that annual parking permits expire 31 January. Renew via the facilities portal and bring your old badge to reception for the sticker.

- Priya",0
"From: it.helpdesk@acme.example
Subject: Q3 planning notes

Hi Emma, thanks for the call earlier. As discussed, we will send the revised proposal by Friday and follow up early next week.

Best regards, Accounts",0
"From: it.support@acme-helpdesk.example
Reply-To: collector@webmail.example
Subject: Document shared with you

Dear user, we were unable to process your latest payment. Your account is scheduled for suspension unless you update your billing information within 24 hours through the secure form below.

Open link: https://secure-delivery.example/track

Kindly treat this as urgent and confidential.",1
"From: it.support@acme-helpdesk.example
Subject: Action required: Unusual sign-in detected

Dear user, we were unable to process your latest payment. Your account is scheduled for suspension unless you update your billing information within 24 hours through the secure form below.

Verify now: https://pay-portal.example/checkout

Thank you for your cooperation.",1
"From: accounts@office-supplies.example
Subject: Team building sign-up

Just a reminder that the volunteering roster for next month is posted. Please swap shifts directly with a colleague if you cannot make your slot.

Cheers, Priya",0
"From: j.patel@consulting.example
Subject: Re: Lunch on Friday

Quick note to say guest Wi-Fi details for this week's visitors are: network Guest-5F, password printed at the front desk. Access expires Friday.

Thank you, Facilities",0
"From: library@city.example
Subject: Document for review

Just a reminder that great presentation today. The client liked the roadmap slide. Could you send me the data behind chart 4 when you get a moment? Thanks.

See you soon, Emma",0
"From: newsletter@techdigest.example
Subject: Team building sign-up

Dear all, please submit your leave dates for December by end of this week so payroll can finalise the schedule. Contact HR if you have questions.

- David",0
"From: events@alumni.example
Subject: Flight itinerary

Quick note to say your registration for the Annual Data Summit is confirmed. Your badge can be collected at registration desk B on the day. We look forward to seeing you there.

Kind regards, David",0
"From: sarah.chen@acme.example
Subject: Holiday roster

Quick note to say please find the draft agenda for Monday's steering committee. Additions are welcome before 5pm Friday; the budget review is the main item.

Best, Mei",0
